X,Y,Z,V_x,V_y,V_z
66.72252410125746,52.57910777609541,4.46714570639323,-120.00015195922904,145.47767819902737,115.19310280646152
65.76695518829234,53.796482717278636,6.575700956383742,-139.3665283279733,141.6773068859856,108.61066660464596
64.45917855052991,54.92905050805669,8.53736591302738,-157.38376636805214,136.47617826973905,99.60204758460654
62.828407757021964,55.95151145549555,10.308320222746483,-173.64939075423985,129.99047696896835,88.36848340895614
60.91107153252784,56.84102547159526,11.849003692675831,-187.80005431588415,122.36508283343395,75.1609133384728
58.75,57.57772228311384,13.125,-199.51965461228565,113.77033456753917,60.27437266367853
56.393467926411915,58.14514530063679,14.107805495733793,-208.54639513887918,104.39822464515012,44.0414021039803
53.8941163442355,58.53061923159096,14.77546592913971,-214.6786334285403,94.45811051498754,26.824619397505398
51.30777663776242,58.725533225335326,15.11306686941112,-217.77938541109688,84.17203790117507,9.008619020039408
48.69222336223758,58.725533225335326,15.11306686941112,-217.77938541109688,73.76978066868199,-9.008619020039419
46.1058836557645,58.53061923159096,14.77546592913971,-214.6786334285403,63.483708054869545,-26.82461939750538
43.606532073588085,58.14514530063679,14.107805495733793,-208.54639513887918,53.54359392470694,-44.041402103980325
41.25,57.577722283113836,13.124999999999996,-199.5196546122856,44.17148400231789,-60.27437266367856
39.088928467472165,56.841025471595266,11.849003692675831,-187.80005431588415,35.57673573642313,-75.16091333847278
37.171592242978036,55.95151145549555,10.308320222746481,-173.64939075423982,27.951341600888718,-88.36848340895614
35.54082144947009,54.92905050805669,8.537365913027376,-157.38376636805208,21.465640300118018,-99.60204758460654
34.23304481170767,53.796482717278636,6.575700956383744,-139.3665283279733,16.26451168387149,-108.61066660464594
33.27747589874254,52.57910777609541,4.46714570639323,-120.00015195922904,12.464140370829739,-115.1931028064615
32.69546054106025,51.304119829041525,2.2588018030579593,-99.7172501079235,10.149420376201533,-119.20231544245311
32.5,50.0,1.856006667768587e-15,-78.97090928492855,9.372058719707269,-120.54874532735708
32.69546054106025,48.695880170958475,-2.258801803057962,-58.22456846193354,10.149420376201533,-119.20231544245311
33.27747589874254,47.42089222390459,-4.467145706393231,-37.94166661062801,12.464140370829739,-115.1931028064615
34.233044811707664,46.203517282721364,-6.5757009563837405,-18.575290241883813,16.26451168387149,-108.61066660464594
35.54082144947009,45.07094949194331,-8.53736591302738,-0.558052201804955,21.465640300118018,-99.60204758460654
37.17159224297804,44.04848854450445,-10.308320222746483,15.707572184382755,27.951341600888718,-88.36848340895614
39.08892846747216,43.15897452840474,-11.84900369267583,29.858235746027063,35.57673573642311,-75.16091333847282
41.25000000000001,42.42227771688616,-13.125000000000002,41.57783604242857,44.17148400231792,-60.27437266367851
43.60653207358809,41.85485469936321,-14.107805495733793,50.604576569022086,53.543593924706954,-44.04140210398029
46.105883655764494,41.46938076840904,-14.77546592913971,56.736814858683246,63.48370805486953,-26.82461939750541
48.692223362237584,41.274466774664674,-15.11306686941112,59.83756684123979,73.76978066868203,-9.008619020039367
51.30777663776243,41.274466774664674,-15.11306686941112,59.83756684123979,84.17203790117509,9.008619020039434
53.8941163442355,41.46938076840904,-14.77546592913971,56.736814858683246,94.45811051498752,26.82461939750537
56.393467926411915,41.854854699363216,-14.10780549573379,50.60457656902206,104.39822464515015,44.04140210398036
58.75,42.42227771688616,-13.124999999999998,41.577836042428544,113.77033456753918,60.274372663678555
60.911071532527835,43.158974528404734,-11.849003692675831,29.85823574602709,122.36508283343395,75.16091333847278
62.828407757021964,44.04848854450446,-10.308320222746477,15.707572184382713,129.99047696896838,88.36848340895617
64.45917855052991,45.07094949194331,-8.537365913027378,-0.5580522018049692,136.47617826973905,99.60204758460654
65.76695518829233,46.203517282721364,-6.575700956383746,-18.575290241883764,141.6773068859856,108.61066660464594
66.72252410125746,47.42089222390459,-4.467145706393223,-37.94166661062808,145.47767819902737,115.19310280646152
67.30453945893976,48.695880170958475,-2.258801803057961,-58.22456846193356,147.79239819365554,119.20231544245311
